user_id,isbn,rating,book_title,book_author,year_of_publication
24105,0312976909,9,Got Your Number,Stephanie Bond,2001.0
60278,0380787075,0,Fear of Frying (Jane Jeffry Mysteries (Paperback)),Jill Churchill,1998.0
11676,0967216702,8,Comfortable Living by Design,Deborah Burnett,1999.0
4785,0944031072,5,Your Body Believes Every Word You Say,Barbara Hoberman Levine,1990.0
73394,0802150802,0,The Dresser,Ronald Harwood,1981.0
146386,0515127833,8,River's End,Nora Roberts,2003.0
204522,0373707746,0,"Cop Of The Year (Harlequin Superromance, No 774)",Kathryn Shay,1998.0
81560,0446602825,8,"The Baker's Boy (The Book of Words, Book 1)",J. V. Jones,1996.0
103376,0375705333,0,Looking for Lovedu: A Woman's Journey Across Africa,Ann Jones,2002.0
82893,0786902604,0,Second Generation (Dragonlance Saga),Margaret Weis,1995.0
224764,0441010512,0,Club Dead (Southern Vampire Mysteries),Charlaine Harris,2003.0
185384,0373871554,0,Summer'S Promise (Love Inspired (Numbered)),Irene Brand,2001.0
217121,0140081674,0,A Fortunate Life,A.B. Facey,1994.0
5738,0316852570,0,The Hope : A Novel,Herman Wouk,1994.0
160032,3442724295,0,Warten auf Kerouac. Ein Leben in der Beat- Generation.,Joyce Johnson,1999.0
110973,042506462X,9,Danse Macabre,Stephen King,1983.0
104059,0446405361,8,The Dollmaker's Daughters (Bo Bradley Mysteries (Paperback)),Abigail Padgett,1998.0
232373,0553578251,7,Night Work: A Kate Martinelli Mystery (Kate Martinelli Mysteries),Laurie R. King,2000.0
207341,0812575350,4,The Stainless Steel Rat Joins The Circus (Stainless Steel Rat),Harry Harrison,2000.0
121975,0767905180,0,Jemima J: A Novel About Ugly Ducklings and Swans,Jane Green,2001.0
124989,0373244185,0,"To Catch A Thief (The Calamity Janes) (Special Edition, 1418)",Sherryl Woods,2001.0
131913,0140122389,0,Rain Man,Leonore Fleischer,1999.0
158140,0399147365,0,Cold Paradise,Stuart Woods,2001.0
241548,0375705198,0,Amy and Isabelle : A novel,ELIZABETH STROUT,2000.0
224115,0553287605,0,Trail from Taos (The Spanish Bit Saga Book 14),Don Coldsmith,1990.0
127564,0446604666,0,Sick Puppy,Carl Hiaasen,2001.0
164533,1580170900,5,The Book of Green Tea,Diana Rosen,1998.0
100240,3442443547,0,Haus in den HÃ?Â¼geln.,Lynn Freed,2000.0
201149,1571685480,0,What the Librarian Heard,Linda S. Bingham,2001.0
267644,0449002810,0,Lethal Practice,Peter Clement,1998.0
135768,0451202317,8,Beyond Eden,Catherine Coulter,2000.0
147847,1559721189,0,The Power and the Money: Inside the Wall Street Journal,"Francis X., Jr. Dealy",1993.0
159033,1893896145,9,Midnight Gamble,Nancy Gideon,2000.0
141496,0743444264,0,Strangers in the Night,Linda Howard,2002.0
173632,3702009345,10,Ziegen. Halten und ZÃ?Â¼chten von Milch- und Fleischziegen.,Gerhard Maurer,2001.0
250197,0440498058,10,A Wrinkle In Time,MADELEINE L'ENGLE,1998.0
112026,0451525221,0,Scarlet Letter,Nathaniel Hawthorne,1993.0
154345,1570611106,5,"Northern California Best Places: Restaurants, Lodgings, and Touring (Best Places)",Rebecca Poole Foree,1998.0
44065,1570034702,0,The Great Cooper River Bridge,Jason Annan,2002.0
228764,0553256920,0,Swan's Chance,Celeste De Blasis,1986.0
6563,0064407667,0,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",Lemony Snicket,1999.0
22900,1890768243,0,Shiveree (Eclaire Mysteries (Paperback)),Sophie Dunbar,2000.0
133868,0373764103,0,"Addicted To Nick (Silhouette Desire, No. 1410)",Bronwyn Jameson,2001.0
199515,0061097853,5,The First Eagle (Jim Chee Novels),Tony Hillerman,1999.0
35859,0743225325,0,Good Harbor: A Novel,Anita Diamant,2001.0
23902,0781802008,10,The Polish Way: A Thousand-Year History of the Poles and Their Culture,Adam Zamoyski,1993.0
54218,0451410343,0,The Edge of Heaven,Teresa Hill,2002.0
103410,0425064360,0,"Dune Messiah (Dune Chronicles, Book 2)",Frank Herbert,1983.0
212898,0140072888,0,1984 and Beyond,Nigel Calder,1984.0
230522,0671528165,0,PEOPLE OF THE LIE,M. Scott Peck,1985.0
93363,0553560735,0,Red Mars (Mars Trilogy),Kim Stanley Robinson,1993.0
94923,0671041622,0,The Power of Three,Constance M. Burge,1999.0
219683,0451162072,6,Pet Sematary,Stephen King,1994.0
16795,0812550773,0,Irish Lace (Nuala Anne McGrail Novels (Paperback)),Andrew M. Greeley,1997.0
76942,0805054383,0,The Bear Went over the Mountain,William Kotzwinkle,1997.0
229607,043907035X,0,"The Proposal (Animorphs, 35)",K. A. Applegate,1999.0
212923,0345404114,0,Sleepers,Lorenzo Carcaterra,1996.0
274988,0048200301,0,The Greenwich apartments,Peter Corris,1986.0
98391,0886779960,9,"Sword and Sorceress 18 (Sword and Sorceress, 18)",Marion Zimmer Bradley,2001.0
249723,0821768328,0,Still of the Night,Meagan McKinney,2002.0
273190,0425183858,8,Deal With the Dead,Les Standiford,2002.0
35859,0804106436,0,Oldest Living Confederate Widow Tells All,Allan Gurganus,1990.0
196077,0451186648,0,Silent Snow,Steve Thayer,2000.0
245499,3453188012,8,Stadt des Feuers.,Larry Niven,2001.0
195708,0380018179,0,The Thorn Birds,Colleen McCullough,1978.0
146113,0385335431,0,Answered Prayers,Danielle Steel,2002.0
86136,0515134422,5,Longarm and the Desert Rose (Longarm),Tabor Evans,2003.0
181532,0609610597,8,"The Shelters of Stone (Earth's Children Series, No 5)",JEAN M. AUEL,2002.0
178472,0671015133,0,The Silent Cradle,Margaret Cuthbert,1998.0
98741,0439357624,0,Born Confused (Bccb Blue Ribbon Fiction Books (Awards)),Tanuja Desai Hidier,2002.0
226879,0380817152,0,The Golden One : A Novel of Suspense,Elizabeth Peters,2003.0
110267,1568842015,0,MacworldÂ¨ FileMakerÂ¨ Pro 2.0/2.1 Bible,Steven A. Schwartz,1994.0
160032,342320513X,0,Die Liebenden einer Nacht.,Peter Hoeg,2002.0
238461,0816745250,0,The Phantom of Five Chimneys,Betty Ren Wright,1998.0
27313,0141312467,10,The Other Ones,Jean Thesman,2001.0
98391,0974363901,10,Ellie and the Elven King,Helen A. Rosburg,2003.0
12538,0451185978,0,Four Past Midnight (Novella from Four Past Midnight),Stephen King,1995.0
143175,0787100765,8,Sweet Memories (Super Sound Buys),Lavyrle Spencer,1994.0
224138,0553276298,0,Fair Blows the Wind,Louis L'Amour,1982.0
69697,0743417917,9,The Husband Hunt (Sonnet Books),Jillian Hunter,2002.0
39616,0679428895,0,Pompeii: A Novel,ROBERT HARRIS,2003.0
258482,0767903579,7,Falling Leaves: The True Story of an Unwanted Chinese Daughter,Adeline Yen Mah,1999.0
73394,0446690155,0,Talking to Addison,Jenny Colgan,2003.0
258270,0743486536,4,Ray Bradbury Presents Dinosaur World,Stephen Leigh,2004.0
67694,0312927452,0,Shadow of a Doubt,William Coughlin,1995.0
90644,0140441204,9,Therese Raquin (Penguin Classics),Emile Zola,1981.0
108123,0345442822,10,Angry Housewives Eating Bon Bons (Ballantine Reader's Circle),LORNA LANDVIK,2004.0
55548,0440203856,0,Zoya,Danielle Steel,1989.0
169655,0425178579,0,Betrayal in Death,Nora Roberts,2001.0
117873,0385498411,8,Woman: An Intimate Geography,Natalie Angier,2000.0
16795,0743406893,0,The Clues Challenge (Nancy Drew),Carolyn Keene,2001.0
76352,0451184793,0,The Vulture Fund,Stephen W. Frey,1997.0
196077,0816714681,0,Pollyanna,Eleanor H. Porter,1988.0
266283,1565120035,0,The Queen of October,Shelley Fraser Mickle,1992.0
98391,0765304775,10,Wind Spirit (Ella Clah),Aimee Thurlo,2004.0
36935,0786885416,0,The Hungry Ocean : A Swordboat Captain's Journey,Linda Greenlaw,2000.0
87143,0812511816,0,"The Eye of the World (The Wheel of Time, Book 1)",Robert Jordan,1990.0
271284,0425137465,0,The Businessman: A Tale of Terror,Thomas M. Disch,1993.0
274004,0140273662,0,Food We Eat,Blythman,1999.0
124717,042519471X,0,A Superior Death (Anna Pigeon Mysteries (Paperback)),Nevada Barr,2003.0
23768,0399145087,0,Black Notice,Patricia Daniels Cornwell,1999.0
198711,0553154745,0,"Sneaking Out (Sweet Valley Twins, 5)",Jamie Suzanne,1987.0
225232,0312869533,0,Violent Stars (Lyhhrt Trilogy),Phyllis Gotlieb,1999.0
68156,0440215099,0,Burden of Desire,Robert MacNeil,1993.0
84897,0312255004,6,Leaving Earth,Helen Humphreys,2000.0
88818,0061056944,0,Ring,Stephen Baxter,1996.0
235214,0380789019,8,Neverwhere,Neil Gaiman,1998.0
84071,2709609096,0,HÃ´tel Sahara: Roman,Jacques Lanzmann,1990.0
68555,0843931043,0,Outback Station,Aaron Fletcher,1991.0
100906,0618153594,0,The Best American Science & Nature Writing 2001,Edward O. Wilson,2001.0
157273,0451197399,0,The Ballad of Frankie Silver,Sharyn McCrumb,1999.0
34220,081440233X,0,The Northbound Train: Finding the Purpose Setting the Direction Shaping the Destiny of Your Organization,Karl Albrecht,1994.0
212965,1551668084,8,Storm Warning,Dinah Mccall,2001.0
148898,0373085273,0,"Matter Of Timing (Silhouette Romance, No 527)",Dixie Browning,1987.0
190925,0451192257,0,The Revelation,Bentley Little,1999.0
222488,3404116755,0,Der Modigliani- Skandal. Roman.,Ken Follett,1991.0
142682,0590447998,8,"Mallory and the Ghost Cat (Baby-Sitters Club Mystery, 3)",Ann M. Martin,1992.0
201674,0373225687,0,"Little Girl Found (Lovers Under Cover) (Intrigue, 568)",Jo Leigh,2000.0
69078,0399146431,8,The Bonesetter's Daughter,Amy Tan,2001.0
76253,0385720211,8,In the Drink,Kate Christensen,2000.0
61028,0380767600,8,Lover in the Rough,Elizabeth Lowell,1994.0
226006,0670839531,0,Needful Things: The Last Castle Rock Story,Stephen King,1991.0
225763,0310448719,0,For Better or for Best,G. Smalley,1982.0
94347,0375758992,8,Don't Let's Go to the Dogs Tonight : An African Childhood,ALEXANDRA FULLER,2003.0
90139,3423105518,9,Name Der Rose,Umberto Eco,1994.0
40943,0671500503,0,TWIN OF FIRE,Jude Deveraux,1985.0
203844,1853262382,0,Return of the Native (Wordsworth Collection),Thomas Hardy,1998.0
258152,0195025415,0,"Fantastic Worlds: Myths, Tales, and Stories (Galaxy Books)",Eric S. Rabkin,1979.0
134833,0553240951,7,Out on a Limb,Shirley McClaine,1984.0
195795,9029502282,4,Rook in de ribben (Grote ABC),Marjan Berk,1987.0
71377,0451410491,8,Insomnia,Robert Westbrook,2002.0
252418,0618116036,7,The Way We Talk Now,Geoffrey Nunberg,2001.0
78834,0375705171,0,Trans-Sister Radio (Vintage Contemporaries (Paperback)),CHRIS BOHJALIAN,2001.0
90746,1551668246,0,Perfect Evil (Maggie O'Dell Novels (Paperback)),Alex Kava,2001.0
124487,0671034006,0,Heartbreaker,Julie Garwood,2001.0
48494,0345302621,0,Garfield Weighs in (Garfield classics),Jim Davis,1982.0
211610,2253139459,0,Le Sabotage amoureux,AmÃ?Â©lie Nothomb,1996.0
89891,842397197X,7,Dona Rosita la Soltera O el Lenguaje,Federico Garcia Lorca,1999.0
163326,0805055800,0,A Crime in the Neighborhood,Suzanne Berne,1998.0
220585,0767905180,0,Jemima J: A Novel About Ugly Ducklings and Swans,Jane Green,2001.0
240267,0345366891,0,The Case of the Reluctant Model,Erle Stanley Gardner,1990.0
200093,1899181989,0,Hobson's Choice,Harold Brighouse,2000.0
184904,0553263285,7,A Darkness at Sethanon : Volume IV in the Riftwar Saga,RAYMOND FEIST,1987.0
143253,0307006441,0,Disney's Beauty and the Beast (Little Golden Book),Teddy Slater,1995.0
226545,0515122424,0,Restless Spirits (Haunting Hearts),Rachel Wilson,1998.0
37579,039304808X,0,Neurotica: Jewish Writers on Sex,Melvin Jules Bukiet,1999.0
33816,0385491069,0,The Edible Woman,MARGARET ATWOOD,1998.0
116555,0373834365,8,Last Two Bachelors,Debbie Macomber,2000.0
136491,0590457217,9,Searching for Dragons (Peanut Butter and Jelly),Patricia C. Wrede,1992.0
151790,0553298569,0,"Beware the Baby-Sitter (Sweet Valley High, No 99)",Kate William,1993.0
245963,0446362921,0,The Covenant of the Flame,David Morrell,1992.0
112502,0805068848,0,A Peace to End All Peace: The Fall of the Ottoman Empire and the Creation of the Modern Middle East,David Fromkin,2001.0
213625,0061009059,0,One for the Money (Stephanie Plum Novels (Paperback)),Janet Evanovich,1995.0
16106,038073320X,0,The Gazebo: A Novel,Emily Grayson,2000.0
11676,0553572245,10,Riding Shotgun,Rita Mae Brown,1997.0
250510,0062585088,0,Dianne Feinstein: Never Let Them See You Cry,Jerry Roberts,1994.0
275970,0380626950,10,Haunted Bookshop,Christopher Morley,1983.0
212898,0373033192,0,"Expectations (Weddings, Inc.) (Harlequin Romance, No 3319)",Shannon Waverly,1994.0
143302,0684872153,9,Angela's Ashes (MMP) : A Memoir,Frank McCourt,1999.0
147224,0375719350,7,The Man Who Japed,Philip K. Dick,2002.0
148263,0375422412,7,Three Junes,Julia Glass,2002.0
123981,0553578316,0,Sticks & Scones,Diane Mott Davidson,2002.0
197502,0380002094,8,Macroscope,Piers Anthony,1983.0
82793,0863278310,6,Finnegan's Wind,John Wood,2001.0
71470,0446677450,0,"Rich Dad, Poor Dad: What the Rich Teach Their Kids About Money--That the Poor and Middle Class Do Not!",Robert T. Kiyosaki,2000.0
72936,0440205204,0,A Vision of Light,Judith Merkle Riley,1990.0
190925,055357695X,0,Out of the Shadows (Shadows Trilogy (Paperback)),Kay Hooper,2000.0
11676,0451085906,10,Beast That Shouted Love at the Heart of the World,Harlan Ellison,1978.0
16601,0441003389,0,Freedom's Landing,Anne McCaffrey,1996.0
248613,0886771722,8,Sword of Chaos: And Other Stories (Darkover),Marion Zimmer Bradley,1987.0
227884,0375410538,0,Anil's Ghost,MICHAEL ONDAATJE,2000.0
225087,0446605786,0,The Royals (not for sale in the UK),Kitty Kelley,1998.0
91342,0393325172,0,Master and Commander (Movie Tie-In Edition),Patrick O'Brian,2003.0
198046,0618045996,9,Riding the Bus with My Sister: A True Life Journey,Rachel Simon,2002.0
31004,0380977303,0,Partner in Crime,J.A. Jance,2002.0
136252,0865470561,0,Mrs. Bridge : A Novel,Evan S. Connell,1990.0
87555,0670035300,0,This Lullaby: A Novel,Sarah Dessen,2002.0
196457,0451202317,0,Beyond Eden,Catherine Coulter,2000.0
8890,2070400867,8,Lambeaux,Charles Juliet,1997.0
264321,0380752972,0,The Playful Lady Penelope,Kasey Michaels,1988.0
206583,8804375914,0,Il sentiero dei nidi di ragno (Oscar Mondadori),Italo Calvino,1995.0
231210,0553564943,0,Magician: Apprentice (Riftwar Saga),RAYMOND FEIST,1993.0
98741,0312966091,0,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,1998.0
88731,0399139087,0,Second Nature,Alice Hoffman,1994.0
39616,094223703X,9,Gifts of Good Taste,Leisure Arts,1989.0
231857,0671685430,0,Bright Star,Harold Coyle,1991.0
116605,0440217563,10,Voyager,DIANA GABALDON,1994.0
147555,0821766333,0,Smuggler's Lady,Jane Feather,1996.0
250080,0375703063,0,A Virtuous Woman (Oprah's Book Club (Paperback)),Kaye Gibbons,1997.0
30533,1570613818,0,"Book Lust: Recommended Reading for Every Mood, Moment, and Reason",Nancy Pearl,2003.0
152186,0425121631,0,Rules of Prey,John Sandford,1992.0
194514,0192839292,0,Peter Pan in Kensington Gardens : Peter and Wendy (Oxford World's Classics),J. M. Barrie,1999.0
234286,0679022244,0,Berkeley Guide to Mexico-1993: On the Loose in Series,Associated Students at the University of,1992.0
204167,0671736809,8,"GRADUATION (FINAL FRIENDS 3) : GRADUATION (Final Friends, No 3)",Christopher Pike,1991.0
52917,0880890312,8,The Way of the Urban Samurai,Kasumi,1990.0
26535,0380817837,5,Maybe Baby (Avon Light Contemporary Romances),Elaine Fox,2001.0
52584,0373700555,0,To Touch A Dream,Christina Crockett,1983.0
19681,051512608X,0,The Reef,Nora Roberts,1999.0
210035,0446940038,0,Agent of Love,Jillian Kearny,1979.0
180754,0064402967,0,Mandy (Julie Andrews Collection),Julie Andrews Edwards,1989.0
264321,0821760092,0,An Unlikely Alliance (Zebra Regency Romance),Patricia Bray,1998.0
55787,068484477X,8,STONES FROM THE RIVER,Ursula Hegi,1997.0
273086,0671318500,0,Against the Odds,Elizabeth Moon,2001.0
45403,1573221368,8,Tipping the Velvet,Sarah Waters,1999.0
142649,2253006297,0,Intermezzo (Le Livre de poche ; 1209),Jean Giraudoux,1967.0
149510,2246640911,6,Les Grandes perturbations surviennent dans les rÃ?Â©gions oÃ?Â¹ l'atmosphÃ?Â¨re est d'ordinaire instable,Voituriez TancrÃ?Â¨de,2003.0
48213,0140280553,0,"Galileo's Daughter: A Historical Memoir of Science, Faith, and Love",Dava Sobel,2000.0
119547,0679746048,8,"Girl, Interrupted",SUSANNA KAYSEN,1994.0
98741,0830719016,0,Starting Out Together: A Devotional for Dating or Engaged Couples,H. Norman Wright,1995.0
155219,0451206401,0,The Three of Us,Cynthia Victor,2002.0
125692,0373076738,0,"Loner (Silhouette Intimate Moments, No 673)",Charles Hampden-Turner,1995.0
76889,0515110973,0,Honest Illusions,Nora Roberts,1995.0
270156,0446612731,0,The Black Echo,Michael Connelly,2002.0
38281,0743233573,8,Los refugios de piedra,Jean M. Auel,2002.0
130899,325721605X,3,Eine Mittelgewichts - Ehe. Roman.,John Irving,1988.0
159033,0062516418,0,Stitching a Revolution - The Making of an Activist,Cleve Jones,2000.0
208019,0399131299,0,Letters to Judy: What Your Kids Wish They Could Tell You,Judy Blume,1988.0
112083,1591822424,9,"Paradise Kiss, Vol. 5",Ai Yazawa,2004.0
16795,0380731614,0,Link,Walt W. Becker,2000.0
38781,0451409892,0,Phantom Waltz,Catherine Anderson,2001.0
238541,0060809027,0,My Friend Flicka,Mary O'Hara,1988.0
129716,0393045129,6,Selected Poems of May Sarton,May Sarton,1978.0
206764,0821763792,6,Never Say Never,Joan Hohl,1999.0
117873,0679729798,0,The Sheltering Sky (Vintage International),Paul Bowles,1990.0
148028,0671016792,5,SKATING FOR THE GOLD,Chip Lovitt,1997.0
194027,0380705281,0,Murder in the Oval Office,Elliott Roosevelt,1990.0
161265,0140145494,0,Exit into History: A Journey Through the New Eastern Europe,Eva Hoffman,1994.0
244742,0590409417,6,New Year's Eve,Caroline B. Cooney,1988.0
208141,0385242905,0,One Minute Wisdom,Anthony Sr. De Mello,1988.0
102967,0671679198,0,Terrible Kisses: Stories,"Robley, Jr. Wilson",1989.0
65665,0340543817,8,The Secret Pilgrim,John le Carre,1991.0
153662,0373105541,0,Between Pride and Passion (Harlequin Presents),Flora Kidd,1982.0
21937,080410882X,0,Dinner at the Homesick Restaurant,Anne Tyler,1992.0
260879,3404114787,7,Zwei Frauen. Das Buch zum Film. Roman.,Diana Beate Hellmann,1989.0
245827,0671618814,0,ROCK STAR,Jackie Collins,1988.0
239423,0553575635,8,"Ship of Magic (The Liveship Traders, Book 1)",Robin Hobb,1999.0
69823,031226982X,5,The Last Time I Saw Paris,Elizabeth Adler,2001.0
22365,1551667177,0,At The Stroke Of Madness (Maggie O'Dell Novels (Hardcover)),Alex Kava,2003.0
223721,0762405031,8,Start It: New Ideas for Sensational Appetizers (Cook It),Deborah Gray,1999.0
114368,0373510160,10,"Heart'S Victory (Nora Roberts : Language of Love, 16)",Nora Roberts,1992.0
207383,0451204867,10,With Hostile Intent,Robert Gandt,2001.0
107688,0451404874,6,The Forbidden Zone,Whitley Strieber,1994.0
238781,0312921462,0,Prairie Bouquet,Jeanne Williams,1991.0
273086,0440212545,0,Beyond the Beachhead: The 29th Infantry Division in Normandy,Joseph Balkoski,1992.0
246655,0373790546,0,"Double The Thrill  (Twins) (Blaze, 50)",Susan Kearney,2002.0
24433,0786015780,0,Fatal Journey,Jack Gieck,2003.0
216725,0743467523,5,Dreamcatcher,Stephen King,2003.0
132174,0061054232,0,Quarantine,Greg Egan,1995.0
172030,0373200951,0,Dreamscape (By Request Series) Volume 5 (By Request),Jayne Ann Krentz,1993.0
263733,3421065454,10,ErlkÃ¶nigs Tochter: Gedichte,Sarah Kirsch,1992.0
76352,0671670050,0,The BRIDE,Julie Garwood,1989.0
107026,038542017X,0,"Like Water for Chocolate : A Novel in Monthly Installments with Recipes, Romances, and Home Remedies",LAURA ESQUIVEL,1995.0
100906,0312267452,0,"Greetings, Carbon-Based Bipeds!: Collected Essays, 1934-1998",Ian T. MacAuley,2001.0
32793,0553212737,8,Emma,JANE AUSTEN,1984.0
235842,1883672503,0,"Arm in Arm: A Collection of Connections, Endless Tales, Reiterations, and Other Echolalia",Remy Charlip,1997.0
56391,0312306210,7,Inside 9-11: What Really Happened,Der Spiegel Magazine,2002.0
110029,0099082209,0,Ka Gifford Hilary,D WHEATLEY,1986.0
102967,0553292722,0,Still Waters,TAMI HOAG,1992.0
